country_or_area,commodity_transaction,year,unit,quantity,quantity_footnotes,category
Afghanistan,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",3767.3,1,total_electricity
Afghanistan,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",3022,,total_electricity
Afghanistan,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",3265,,total_electricity
Afghanistan,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",2300,,total_electricity
Afghanistan,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",2400,,total_electricity
Afghanistan,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",1600,1,total_electricity
Afghanistan,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",1500,1,total_electricity
Afghanistan,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",1500,1,total_electricity
Afghanistan,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",1240,1,total_electricity
Afghanistan,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",860,1,total_electricity
Afghanistan,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",860,1,total_electricity
Afghanistan,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",882,1,total_electricity
Afghanistan,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",652,1,total_electricity
Afghanistan,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",620,1,total_electricity
Afghanistan,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",617,1,total_electricity
Afghanistan,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",614,1,total_electricity
Afghanistan,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",594,1,total_electricity
Afghanistan,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",603,1,total_electricity
Afghanistan,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",616,1,total_electricity
Afghanistan,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",626,1,total_electricity
Afghanistan,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",640,1,total_electricity
Afghanistan,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",650,1,total_electricity
Afghanistan,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",294,1,total_electricity
Afghanistan,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",360,1,total_electricity
Afghanistan,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",404,1,total_electricity
Albania,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",6523.2,,total_electricity
Albania,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",6892.14,,total_electricity
Albania,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",5759.64,,total_electricity
Albania,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",5657.16,,total_electricity
Albania,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",5667.92,,total_electricity
Albania,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",5373.83,,total_electricity
Albania,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",4747.68,,total_electricity
Albania,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",3456,1,total_electricity
Albania,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",3477,,total_electricity
Albania,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",5163,,total_electricity
Albania,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",3671,,total_electricity
Albania,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",3957,,total_electricity
Albania,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",4378,,total_electricity
Albania,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",3516,,total_electricity
Albania,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",3629,,total_electricity
Albania,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",3413,,total_electricity
Albania,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",2235,,total_electricity
Albania,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",2104,,total_electricity
Albania,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",2762,,total_electricity
Albania,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",1995,,total_electricity
Albania,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",1808,,total_electricity
Albania,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",2073,1,total_electricity
Albania,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",2391,,total_electricity
Albania,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",1893,,total_electricity
Albania,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",2500,1,total_electricity
Algeria,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",45733,,total_electricity
Algeria,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",43158,,total_electricity
Algeria,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",40777,,total_electricity
Algeria,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",35867,,total_electricity
Algeria,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",33470,,total_electricity
Algeria,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",27911,,total_electricity
Algeria,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",29953,,total_electricity
Algeria,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",27991,,total_electricity
Algeria,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",26456,,total_electricity
Algeria,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",25287,,total_electricity
Algeria,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",23653,,total_electricity
Algeria,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",22699,,total_electricity
Algeria,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",20739,,total_electricity
Algeria,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",19664,,total_electricity
Algeria,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",18592,,total_electricity
Algeria,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",17508,,total_electricity
Algeria,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",16228,,total_electricity
Algeria,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",15197,,total_electricity
Algeria,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",15035,,total_electricity
Algeria,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",14505,,total_electricity
Algeria,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",13995,,total_electricity
Algeria,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",13659,,total_electricity
Algeria,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",13710,,total_electricity
Algeria,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",12630,,total_electricity
Algeria,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",12320,,total_electricity
American Samoa,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",134.769,,total_electricity
American Samoa,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",135.511,,total_electricity
American Samoa,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",134.3,,total_electricity
American Samoa,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",136.3,,total_electricity
American Samoa,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",141.8,,total_electricity
American Samoa,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",158.3,,total_electricity
American Samoa,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",166.6,,total_electricity
American Samoa,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",161.7,,total_electricity
American Samoa,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",167.6,,total_electricity
American Samoa,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",167.3,,total_electricity
American Samoa,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",166.3,,total_electricity
American Samoa,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",165.4,,total_electricity
American Samoa,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",156.1,,total_electricity
American Samoa,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",148,,total_electricity
American Samoa,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",146,1,total_electricity
American Samoa,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",139,1,total_electricity
American Samoa,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",134,1,total_electricity
American Samoa,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",127,1,total_electricity
American Samoa,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",120,1,total_electricity
American Samoa,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",116,1,total_electricity
American Samoa,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",103,1,total_electricity
American Samoa,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",95,,total_electricity
American Samoa,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",87,,total_electricity
American Samoa,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",92,,total_electricity
American Samoa,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",85,,total_electricity
Andorra,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",474.499,,total_electricity
Andorra,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",482.099,,total_electricity
Andorra,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",488.139,,total_electricity
Andorra,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",482.904,,total_electricity
Andorra,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",506.307,,total_electricity
Andorra,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",492.67,,total_electricity
Andorra,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",498.9,,total_electricity
Andorra,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",498.3,,total_electricity
Andorra,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",479,,total_electricity
Andorra,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",460.5,,total_electricity
Andorra,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",449.2,,total_electricity
Andorra,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",420.6,,total_electricity
Andorra,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",397.5,,total_electricity
Andorra,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",378.1,,total_electricity
Andorra,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",354.5,,total_electricity
Andorra,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",337.3,,total_electricity
Andorra,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",319.3,,total_electricity
Andorra,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",295.6,,total_electricity
Andorra,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",286.2,,total_electricity
Andorra,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",276.5,,total_electricity
Andorra,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",263.9,,total_electricity
Andorra,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",255.1,,total_electricity
Andorra,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",259,1,total_electricity
Andorra,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",259,1,total_electricity
Andorra,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",259,1,total_electricity
Angola,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",8178,,total_electricity
Angola,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",7087,,total_electricity
Angola,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",5352,,total_electricity
Angola,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",4875,,total_electricity
Angola,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",4686,,total_electricity
Angola,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",4024,,total_electricity
Angola,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",3532,,total_electricity
Angola,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",2611,,total_electricity
Angola,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",2733,,total_electricity
Angola,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",2110,,total_electricity
Angola,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",1796,,total_electricity
Angola,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",1601,,total_electricity
Angola,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",1413,,total_electricity
Angola,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",1313,,total_electricity
Angola,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",1157,,total_electricity
Angola,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",1070,,total_electricity
Angola,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",1056,,total_electricity
Angola,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",967,,total_electricity
Angola,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",690,,total_electricity
Angola,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",645,,total_electricity
Angola,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",642,,total_electricity
Angola,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",639,,total_electricity
Angola,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",637,1,total_electricity
Angola,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",626,1,total_electricity
Angola,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",589,1,total_electricity
Anguilla,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",78,1,total_electricity
Anguilla,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",77.4,1,total_electricity
Anguilla,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",78.9,1,total_electricity
Anguilla,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",83.7,1,total_electricity
Anguilla,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",87.2,1,total_electricity
Anguilla,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",79.9,1,total_electricity
Anguilla,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",78.9,1,total_electricity
Anguilla,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",78.9,1,total_electricity
Anguilla,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",70.5,,total_electricity
Anguilla,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",63.6,,total_electricity
Anguilla,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",55.7,,total_electricity
Anguilla,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",51.2,,total_electricity
Anguilla,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",48.9,,total_electricity
Anguilla,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",45.5,,total_electricity
Anguilla,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",39.5,,total_electricity
Anguilla,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",32.5,,total_electricity
Anguilla,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",30.5,,total_electricity
Anguilla,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",28.1,,total_electricity
Anguilla,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",24.6,1,total_electricity
Anguilla,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",22.2,1,total_electricity
Anguilla,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",25.9,1,total_electricity
Anguilla,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",27.2,1,total_electricity
Anguilla,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",19.5,1,total_electricity
Anguilla,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",14.5,1,total_electricity
Anguilla,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",16.7,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",242,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",237,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",235,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",230,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",221,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",217.1,,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",210,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",204.4,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",187,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",173,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",158,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",150,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",136,,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",123,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",110,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",102,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",95,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",87,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",79,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",70,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",72,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",71,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",71,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",71,1,total_electricity
Antigua and Barbuda,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",71,1,total_electricity
Argentina,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",126757,,total_electricity
Argentina,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",124127,,total_electricity
Argentina,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",119850,,total_electricity
Argentina,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",115990,,total_electricity
Argentina,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",112757,,total_electricity
Argentina,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",106381,,total_electricity
Argentina,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",107046,,total_electricity
Argentina,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",97617,,total_electricity
Argentina,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",98681,,total_electricity
Argentina,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",90276,,total_electricity
Argentina,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",85247,,total_electricity
Argentina,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",79567,,total_electricity
Argentina,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",74162,,total_electricity
Argentina,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",75898,,total_electricity
Argentina,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",74512,,total_electricity
Argentina,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",70871,,total_electricity
Argentina,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",67920,,total_electricity
Argentina,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",63032,,total_electricity
Argentina,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",59105,,total_electricity
Argentina,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",55796,,total_electricity
Argentina,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",52495,,total_electricity
Argentina,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",48560,,total_electricity
Argentina,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",22508,,total_electricity
Argentina,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",20244,,total_electricity
Argentina,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",19201,,total_electricity
Armenia,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",5353,,total_electricity
Armenia,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",5404,,total_electricity
Armenia,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",5120,,total_electricity
Armenia,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",5151,,total_electricity
Armenia,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",4667,,total_electricity
Armenia,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",4487,,total_electricity
Armenia,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",4902,,total_electricity
Armenia,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",4766,,total_electricity
Armenia,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",4528,,total_electricity
Armenia,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",4251,,total_electricity
Armenia,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",3970,,total_electricity
Armenia,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",3640,,total_electricity
Armenia,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",3416,,total_electricity
Armenia,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",3480,,total_electricity
Armenia,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",3591,,total_electricity
Armenia,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",3639,,total_electricity
Armenia,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",3611,,total_electricity
Armenia,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",4268,,total_electricity
Armenia,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",3412,,total_electricity
Armenia,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",3049,,total_electricity
Armenia,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",3236,,total_electricity
Armenia,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",3823,,total_electricity
Armenia,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",6290,,total_electricity
Aruba,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",778.9,1,total_electricity
Aruba,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",779.3,1,total_electricity
Aruba,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",766.1,1,total_electricity
Aruba,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",771.8,1,total_electricity
Aruba,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",789.5,1,total_electricity
Aruba,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",773.9,1,total_electricity
Aruba,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",764.3,,total_electricity
Aruba,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",781.1,,total_electricity
Aruba,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",761.6,,total_electricity
Aruba,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",759.3,,total_electricity
Aruba,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",729.8,,total_electricity
Aruba,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",701.6,,total_electricity
Aruba,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",692.8,1,total_electricity
Aruba,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",673.6,1,total_electricity
Aruba,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",776.6,1,total_electricity
Aruba,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",738.1,1,total_electricity
Aruba,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",730,,total_electricity
Aruba,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",645,,total_electricity
Aruba,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",616,,total_electricity
Aruba,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",589,,total_electricity
Aruba,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",449,,total_electricity
Aruba,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",345,,total_electricity
Aruba,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",250,,total_electricity
Aruba,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",199,,total_electricity
Aruba,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",195,,total_electricity
Australia,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",208055,,total_electricity
Australia,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",210180,,total_electricity
Australia,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",209917,,total_electricity
Australia,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",212237,,total_electricity
Australia,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",210005,,total_electricity
Australia,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",206490,,total_electricity
Australia,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",202362,,total_electricity
Australia,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",201557,,total_electricity
Australia,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",192628,,total_electricity
Australia,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",189228,,total_electricity
Australia,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",189317,,total_electricity
Australia,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",184936,,total_electricity
Australia,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",191117,,total_electricity
Australia,Electricity - Final energy consumption,2001,"Kilowatt-hours, million",180398,,total_electricity
Australia,Electricity - Final energy consumption,2000,"Kilowatt-hours, million",172749,,total_electricity
Australia,Electricity - Final energy consumption,1999,"Kilowatt-hours, million",168506,,total_electricity
Australia,Electricity - Final energy consumption,1998,"Kilowatt-hours, million",163184,,total_electricity
Australia,Electricity - Final energy consumption,1997,"Kilowatt-hours, million",153871,,total_electricity
Australia,Electricity - Final energy consumption,1996,"Kilowatt-hours, million",148959,,total_electricity
Australia,Electricity - Final energy consumption,1995,"Kilowatt-hours, million",144879,,total_electricity
Australia,Electricity - Final energy consumption,1994,"Kilowatt-hours, million",140578,,total_electricity
Australia,Electricity - Final energy consumption,1993,"Kilowatt-hours, million",136874,,total_electricity
Australia,Electricity - Final energy consumption,1992,"Kilowatt-hours, million",132954,,total_electricity
Australia,Electricity - Final energy consumption,1991,"Kilowatt-hours, million",131716,,total_electricity
Australia,Electricity - Final energy consumption,1990,"Kilowatt-hours, million",129214,,total_electricity
Austria,Electricity - Final energy consumption,2014,"Kilowatt-hours, million",60468,,total_electricity
Austria,Electricity - Final energy consumption,2013,"Kilowatt-hours, million",61011,,total_electricity
Austria,Electricity - Final energy consumption,2012,"Kilowatt-hours, million",61087,,total_electricity
Austria,Electricity - Final energy consumption,2011,"Kilowatt-hours, million",60193,,total_electricity
Austria,Electricity - Final energy consumption,2010,"Kilowatt-hours, million",60317,,total_electricity
Austria,Electricity - Final energy consumption,2009,"Kilowatt-hours, million",57703,,total_electricity
Austria,Electricity - Final energy consumption,2008,"Kilowatt-hours, million",61324,,total_electricity
Austria,Electricity - Final energy consumption,2007,"Kilowatt-hours, million",61987,,total_electricity
Austria,Electricity - Final energy consumption,2006,"Kilowatt-hours, million",60918,,total_electricity
Austria,Electricity - Final energy consumption,2005,"Kilowatt-hours, million",58299,,total_electricity
Austria,Electricity - Final energy consumption,2004,"Kilowatt-hours, million",56777,,total_electricity
Austria,Electricity - Final energy consumption,2003,"Kilowatt-hours, million",55617,,total_electricity
Austria,Electricity - Final energy consumption,2002,"Kilowatt-hours, million",53854,,total_electricity
